,# x-Amplitude, x-Frequency, y-Amplitude, y-Frequency, z-Amplitude, z-Frequency, Growth-rate, Estimated-Failure-Time
5205,0.282019931210544,0.28879058156387305,0.01965250111308991,0.28879058156387305,0.035394824480423685,0.28879058156387305,0.02,5339.5778692660415
597,0.2966059473442837,0.28879058156387305,0.09250946762358976,0.28879058156387305,0.0871204315875444,0.28879058156387305,0.01,2720.329536055217
3378,0.280927164937818,0.28879058156387305,0.04114030627012881,0.28879058156387305,0.046492098253359135,0.28879058156387305,0.02,3007.126578403388
384,0.28071289532189286,0.28879058156387305,0.047934254974913305,0.28879058156387305,0.05341093520993618,0.28879058156387305,0.01,5141.853151390511
5322,0.28282369631980986,0.28879058156387305,0.015356457924925269,0.28879058156387305,0.03430349253355991,0.28879058156387305,0.02,6398.951383426025
4129,0.2808039629349985,0.28879058156387305,0.0178730187713212,0.28879058156387305,0.034536102849047685,0.28879058156387305,0.02,5743.382490860398
8724,0.2791010598331723,0.28879058156387305,0.021663757753446197,0.28879058156387305,0.03616714531173285,0.28879058156387305,0.05,1986.6645201633776
3188,0.2814462989630526,0.28879058156387305,0.015282774617195663,0.28879058156387305,0.036245474200236376,0.28879058156387305,0.02,6311.595717352432
7967,0.3876092733668791,0.28879058156387305,0.2524780798406072,0.28879058156387305,0.24282976753273064,0.28879058156387305,0.05,146.20783196570855
6689,0.2883225915532808,0.28879058156387305,0.08366983685893024,0.28879058156387305,0.09023266814186535,0.28879058156387305,0.05,564.9575745479142
6830,0.351829836142417,0.28879058156387305,0.3425898912694302,0.28879058156387305,0.18353804183329403,0.28879058156387305,0.05,154.28730307777374
8711,0.28044824691910625,0.28879058156387305,0.02028982010763033,0.28879058156387305,0.03458260834581452,0.28879058156387305,0.05,2109.6579055383486
8824,0.2781938575885528,0.28879058156387305,0.017691444259867534,0.28879058156387305,0.034527924930409584,0.28879058156387305,0.05,2313.623750017044
5867,0.2829873184437776,0.28879058156387305,0.02340047862758367,0.28879058156387305,0.04017350370580092,0.28879058156387305,0.02,4533.833801427734
273,0.2802467484200308,0.28879058156387305,0.027293691578824584,0.28879058156387305,0.038013513386689214,0.28879058156387305,0.01,8412.291245858012
6440,0.2835000783068676,0.28879058156387305,0.041367426799355074,0.28879058156387305,0.04553439139815092,0.28879058156387305,0.05,1211.780876688424
7741,0.29454681393625703,0.28879058156387305,0.14610538662212288,0.28879058156387305,0.0868058339053315,0.28879058156387305,0.05,434.20145503783334
1156,0.28176327652836525,0.28879058156387305,0.014098964500983751,0.28879058156387305,0.03499492534639844,0.28879058156387305,0.01,13530.387300231812
7866,0.4209918060960331,0.28879058156387305,0.24124951730521657,0.28879058156387305,0.2687301308003998,0.28879058156387305,0.05,140.25615813841503
3332,0.2825599688561704,0.28879058156387305,0.025648641289549825,0.28879058156387305,0.040358751219531065,0.28879058156387305,0.02,4263.633553796641
4375,0.28283118074215224,0.28879058156387305,0.020842533435261656,0.28879058156387305,0.0346486594257267,0.28879058156387305,0.02,5178.797045368461
1870,0.3659912151951191,0.28879058156387305,0.18847472403481588,0.28879058156387305,0.23402694887555156,0.28879058156387305,0.01,941.0268764473972
3286,0.2821734331931339,0.28879058156387305,0.020167379601723177,0.28879058156387305,0.03623560679773418,0.28879058156387305,0.02,5202.753186552853
3160,0.2820009390055288,0.28879058156387305,0.020847791249914226,0.28879058156387305,0.03706178624945108,0.28879058156387305,0.02,5046.407735363248
3669,0.2997893900724307,0.28879058156387305,0.20264806142670105,0.28879058156387305,0.10631733630974773,0.28879058156387305,0.02,803.8327098762924
2932,0.2826430512147787,0.28879058156387305,0.03474411604862038,0.28879058156387305,0.052342839051774795,0.28879058156387305,0.01,6304.132669416078
6267,0.28084666278950154,0.28879058156387305,0.017743100067350127,0.28879058156387305,0.036257677807603736,0.28879058156387305,0.05,2270.328462152267
343,0.28155074000968283,0.28879058156387305,0.041220014556038194,0.28879058156387305,0.04433580945466092,0.28879058156387305,0.01,6154.1266813877855
4827,0.39915983966326074,0.28879058156387305,0.18011870752367728,0.28879058156387305,0.22138553882311285,0.28879058156387305,0.02,504.823072010374
1223,0.2803585846732716,0.28879058156387305,0.012897441606768376,0.28879058156387305,0.033541926003138225,0.28879058156387305,0.01,14628.746742193443
3182,0.2811665556213968,0.28879058156387305,0.020126122328953482,0.28879058156387305,0.03680767311308881,0.28879058156387305,0.02,5179.8442813642305
6377,0.28194184932357946,0.28879058156387305,0.02721161516705688,0.28879058156387305,0.0387177891930828,0.28879058156387305,0.05,1672.154152073772
4084,0.28169348164272445,0.28879058156387305,0.017646484069071666,0.28879058156387305,0.03488383006494556,0.28879058156387305,0.02,5773.456251676866
3343,0.28030971156918555,0.28879058156387305,0.03161321242771763,0.28879058156387305,0.041342336653846734,0.28879058156387305,0.02,3707.443631719245
580,0.29683210877531424,0.28879058156387305,0.08565834460226278,0.28879058156387305,0.08892953615081998,0.28879058156387305,0.01,2808.680128989381
6877,0.6057835771956848,0.28879058156387305,0.41904869215879914,0.28879058156387305,0.22572522056695396,0.28879058156387305,0.05,110.86263420978936
397,0.27746447123911194,0.28879058156387305,0.06936087658038932,0.28879058156387305,0.051866474721152966,0.28879058156387305,0.01,4317.667712420425
5548,0.2823621901034202,0.28879058156387305,0.018010974432273234,0.28879058156387305,0.03645845855216592,0.28879058156387305,0.02,5606.512719919314
4226,0.2818078210412195,0.28879058156387305,0.0145357490347075,0.28879058156387305,0.034766926812705205,0.28879058156387305,0.02,6629.121056519294
6997,0.7076883031391716,0.28879058156387305,0.6124070515596631,0.28879058156387305,0.4151410805979095,0.28879058156387305,0.05,33.1681747349924
2676,0.2808536615392436,0.28879058156387305,0.021839743588238397,0.28879058156387305,0.03570819513781115,0.28879058156387305,0.01,9931.000286229777
277,0.28416021959450977,0.28879058156387305,0.03136479555170096,0.28879058156387305,0.04048150194842083,0.28879058156387305,0.01,7521.972849071085
2826,0.2729115930113633,0.28879058156387305,0.026240792670954128,0.28879058156387305,0.04204502348673384,0.28879058156387305,0.01,8264.968552304792
1240,0.28097714924883127,0.28879058156387305,0.014985165998413232,0.28879058156387305,0.03362732222464346,0.28879058156387305,0.01,13105.853762562188
7797,0.27864800160776315,0.28879058156387305,0.14894403781286444,0.28879058156387305,0.09653867204390167,0.28879058156387305,0.05,398.02927756234664
7082,0.6680826691360883,0.28879058156387305,0.5931954025445579,0.28879058156387305,0.3803621453299473,0.28879058156387305,0.05,40.81603946803834
2423,0.2807393866204028,0.28879058156387305,0.017011102257055537,0.28879058156387305,0.0345790225425763,0.28879058156387305,0.01,11878.616810415107
3518,0.28239523508727976,0.28879058156387305,0.08861985330613002,0.28879058156387305,0.061113651502753455,0.28879058156387305,0.02,1735.2976538353219
2501,0.28130827787322576,0.28879058156387305,0.019765990994635205,0.28879058156387305,0.035005439577299985,0.28879058156387305,0.01,10682.251231588938
8899,0.2828106787234174,0.28879058156387305,0.01736833901097051,0.28879058156387305,0.04070805325731017,0.28879058156387305,0.05,2219.9534161731503
7752,0.28183997729207966,0.28879058156387305,0.13511339237840192,0.28879058156387305,0.08899581113737881,0.28879058156387305,0.05,441.85489260948646
257,0.28194184932357946,0.28879058156387305,0.02721161516705688,0.28879058156387305,0.0387177891930828,0.28879058156387305,0.01,8360.770760368861
9,0.28203260237071887,0.28879058156387305,0.02347042394163344,0.28879058156387305,0.03694802836417663,0.28879058156387305,0.01,9354.060144528914
8006,0.6043768532960209,0.28879058156387305,0.42688684402309707,0.28879058156387305,0.3405698894500217,0.28879058156387305,0.05,67.80628894719715
8544,0.28136802945608447,0.28879058156387305,0.01698973807920534,0.28879058156387305,0.03483611918684399,0.28879058156387305,0.05,2371.817127476567
462,0.2829627084970739,0.28879058156387305,0.09135929071528523,0.28879058156387305,0.06189512420215343,0.28879058156387305,0.01,3394.3018027000767
6278,0.28202536623502494,0.28879058156387305,0.013954669469392675,0.28879058156387305,0.03598882048636772,0.28879058156387305,0.05,2704.516211636946
8929,0.28129235183346174,0.28879058156387305,0.024599934959263606,0.28879058156387305,0.041177158716939166,0.28879058156387305,0.05,1738.2030277115823
6753,0.28633607945908596,0.28879058156387305,0.22762117300462184,0.28879058156387305,0.11626725764375796,0.28879058156387305,0.05,283.8358676620586
233,0.28338047356866347,0.28879058156387305,0.016984180875155564,0.28879058156387305,0.03680869462504749,0.28879058156387305,0.01,11646.41369570092
8252,0.28178277591080686,0.28879058156387305,0.01848225094516358,0.28879058156387305,0.03604750199389688,0.28879058156387305,0.05,2211.719838039552
3597,0.28348117962221053,0.28879058156387305,0.11282829432372005,0.28879058156387305,0.07040094317550015,0.28879058156387305,0.02,1414.716614896555
2716,0.28159417039420404,0.28879058156387305,0.016700323350163013,0.28879058156387305,0.03599173238397953,0.28879058156387305,0.01,11872.853418230467
6851,0.6222377770595418,0.28879058156387305,0.2960539275199706,0.28879058156387305,0.23246860605251624,0.28879058156387305,0.05,135.02373490184667
8875,0.28087622896927394,0.28879058156387305,0.02098338390250724,0.28879058156387305,0.03602630150320735,0.28879058156387305,0.05,2031.5991093425537
140,0.282406861106454,0.28879058156387305,0.01408289742915143,0.28879058156387305,0.03694770358222552,0.28879058156387305,0.01,13330.275514887964
289,0.28075574580050894,0.28879058156387305,0.02571399618884626,0.28879058156387305,0.04041182005304884,0.28879058156387305,0.01,8508.838701353845
8646,0.28044405930595145,0.28879058156387305,0.020199920791923915,0.28879058156387305,0.0340594304121487,0.28879058156387305,0.05,2128.236481783687
5242,0.28175587731225765,0.28879058156387305,0.0183770726722185,0.28879058156387305,0.0354267243758155,0.28879058156387305,0.02,5585.003614233581
8458,0.2795867808033849,0.28879058156387305,0.016310045983994034,0.28879058156387305,0.03427584572260764,0.28879058156387305,0.05,2453.635155346989
2434,0.28208066080467126,0.28879058156387305,0.01785761462233968,0.28879058156387305,0.03624035319916184,0.28879058156387305,0.01,11302.889889333645
1563,0.2815980369249758,0.28879058156387305,0.08553366588659694,0.28879058156387305,0.07825285170522542,0.28879058156387305,0.01,3025.8545926107727
8305,0.28145412130576447,0.28879058156387305,0.01825700961274874,0.28879058156387305,0.036069288875718086,0.28879058156387305,0.05,2229.941186915285
1571,0.27760948975134114,0.28879058156387305,0.06540842759155734,0.28879058156387305,0.08182401603441376,0.28879058156387305,0.01,3451.386071953925
843,0.6431770990947984,0.28879058156387305,0.4733696297820552,0.28879058156387305,0.3398891819402318,0.28879058156387305,0.01,307.65092720901714
3240,0.2814559660053416,0.28879058156387305,0.012807372876589484,0.28879058156387305,0.036764591660999046,0.28879058156387305,0.02,7169.607696075844
8042,0.6611994567450884,0.28879058156387305,0.368561986102745,0.28879058156387305,0.31060550671229253,0.28879058156387305,0.05,86.11744077397995
3645,0.2964113115250496,0.28879058156387305,0.08325628865136855,0.28879058156387305,0.09045667250125888,0.28879058156387305,0.02,1414.6284786178362
4125,0.28148046326521486,0.28879058156387305,0.01819261388586038,0.28879058156387305,0.03591857458196246,0.28879058156387305,0.02,5596.567758444282
6799,0.340895416220283,0.28879058156387305,0.3000738469110562,0.28879058156387305,0.15921299444454903,0.28879058156387305,0.05,189.17540667577333
4411,0.2828068061415779,0.28879058156387305,0.02792573007102948,0.28879058156387305,0.036710804948952014,0.28879058156387305,0.02,4213.444443044928
4787,0.3326632772038416,0.28879058156387305,0.2480972486747888,0.28879058156387305,0.14376051752828384,0.28879058156387305,0.02,569.0683215216113
3262,0.2815359188451804,0.28879058156387305,0.02017087008534833,0.28879058156387305,0.03709255450895772,0.28879058156387305,0.02,5157.522224794724
3601,0.2826486469099047,0.28879058156387305,0.12439082281261749,0.28879058156387305,0.07431193712991203,0.28879058156387305,0.02,1304.7176542798252
1893,0.512683938504026,0.28879058156387305,0.39137525317781646,0.28879058156387305,0.37124294579156647,0.28879058156387305,0.01,334.82450196119373
8693,0.28039865905528144,0.28879058156387305,0.019897738564972654,0.28879058156387305,0.034504631573167105,0.28879058156387305,0.05,2138.6803516818586
747,0.5403672025576681,0.28879058156387305,0.29536546582158174,0.28879058156387305,0.2744335402242226,0.28879058156387305,0.01,584.1307881176144
8620,0.27769633198873905,0.28879058156387305,0.018624886576835843,0.28879058156387305,0.032723667276147395,0.28879058156387305,0.05,2279.0146794954926
1868,0.5348312302025753,0.28879058156387305,0.28410633783849315,0.28879058156387305,0.3274005400117721,0.28879058156387305,0.01,520.3840170077002
4613,0.2837455254272743,0.28879058156387305,0.07043226533343933,0.28879058156387305,0.07152541366535395,0.28879058156387305,0.02,1772.5358037237368
4696,0.27013016714169485,0.28879058156387305,0.1434433518849863,0.28879058156387305,0.08551444322452202,0.28879058156387305,0.02,1106.5726913066756
304,0.2792978309976646,0.28879058156387305,0.03701670974033214,0.28879058156387305,0.0427647892547128,0.28879058156387305,0.01,6655.797008698297
1984,0.5872064808906657,0.28879058156387305,0.31889938726814765,0.28879058156387305,0.30570895439944185,0.28879058156387305,0.01,496.9618486721278
6868,0.48713073727696554,0.28879058156387305,0.4222994160545335,0.28879058156387305,0.26632104535691503,0.28879058156387305,0.05,91.43993234114927
6401,0.2811291546602735,0.28879058156387305,0.029225057741602497,0.28879058156387305,0.04021689197339844,0.28879058156387305,0.05,1574.3067997972723
3098,0.2823030145074615,0.28879058156387305,0.020608114906511946,0.28879058156387305,0.035766062125987534,0.28879058156387305,0.02,5153.882814914174
8333,0.2823692872817439,0.28879058156387305,0.017707580297714312,0.28879058156387305,0.03523856977801454,0.28879058156387305,0.05,2295.827606164812
4929,0.5001021255703679,0.28879058156387305,0.33474705913570024,0.28879058156387305,0.27901442830076006,0.28879058156387305,0.02,259.99619727929246
8464,0.2798515006213117,0.28879058156387305,0.015358229064576423,0.28879058156387305,0.03484153842757234,0.28879058156387305,0.05,2546.7653163722375
1373,0.28232712940842225,0.28879058156387305,0.0271708078643238,0.28879058156387305,0.04158613230393036,0.28879058156387305,0.01,8119.095657021447
1454,0.2785755423579034,0.28879058156387305,0.06352646062862309,0.28879058156387305,0.05896100406200695,0.28879058156387305,0.01,4178.2568219013665
6336,0.28147991757850155,0.28879058156387305,0.018296054219421192,0.28879058156387305,0.03650889206754979,0.28879058156387305,0.05,2217.3210687956694
8952,0.2704401035349603,0.28879058156387305,0.028115959880466463,0.28879058156387305,0.040481541472626746,0.28879058156387305,0.05,1607.548922278393
4384,0.27882160891867763,0.28879058156387305,0.02823804525812649,0.28879058156387305,0.03868814805596153,0.28879058156387305,0.02,4088.264772768456
176,0.28151104845103325,0.28879058156387305,0.013918678098152856,0.28879058156387305,0.03676707222502222,0.28879058156387305,0.01,13466.181370601975
5857,0.280130889407077,0.28879058156387305,0.018694726529157896,0.28879058156387305,0.04216165082157007,0.28879058156387305,0.02,5204.647980958275
8476,0.27882337348221004,0.28879058156387305,0.01564245505027903,0.28879058156387305,0.03461976314188184,0.28879058156387305,0.05,2518.7869339047656
2817,0.2852781884406868,0.28879058156387305,0.022192647431075,0.28879058156387305,0.041017771758105045,0.28879058156387305,0.01,9321.550315533648
3894,0.47356175690188496,0.28879058156387305,0.459750358346788,0.28879058156387305,0.3051303931108797,0.28879058156387305,0.02,181.66666222918516
6414,0.2845616390169272,0.28879058156387305,0.029093696911874228,0.28879058156387305,0.044754709249418656,0.28879058156387305,0.05,1508.0402569912123
4965,0.33529368380570485,0.28879058156387305,0.20520696674333447,0.28879058156387305,0.2177379709651029,0.28879058156387305,0.02,462.60635789591294
3706,0.2917819679144001,0.28879058156387305,0.256699139071404,0.28879058156387305,0.11917082193221629,0.28879058156387305,0.02,660.0848781909625
7369,0.2817044181407172,0.28879058156387305,0.015102052840590912,0.28879058156387305,0.03365671404044073,0.28879058156387305,0.05,2605.9816831846574
6622,0.28119266277767635,0.28879058156387305,0.1102832933857164,0.28879058156387305,0.07007569621487895,0.28879058156387305,0.05,573.4595010226857
2315,0.27959998855507845,0.28879058156387305,0.015438030962528868,0.28879058156387305,0.03474381671607194,0.28879058156387305,0.01,12698.00797680878
6913,0.6015120480921393,0.28879058156387305,0.5218375394699005,0.28879058156387305,0.3159309063703644,0.28879058156387305,0.05,62.283519401705995
1559,0.2757459555460424,0.28879058156387305,0.07483455886153134,0.28879058156387305,0.06672326131117992,0.28879058156387305,0.01,3569.012196710719
317,0.2820835677596269,0.28879058156387305,0.03691029124783493,0.28879058156387305,0.045461808147059,0.28879058156387305,0.01,6472.4880534732965
6589,0.28568403805603143,0.28879058156387305,0.08653145555230189,0.28879058156387305,0.06233780233534064,0.28879058156387305,0.05,692.7474100393869
6889,0.5384853141915756,0.28879058156387305,0.35369027806825565,0.28879058156387305,0.21737684145280975,0.28879058156387305,0.05,127.9738781119736
6078,0.27824855651018204,0.28879058156387305,0.04147585321605814,0.28879058156387305,0.06939525055794525,0.28879058156387305,0.02,2496.443558723909
7477,0.2810815198478904,0.28879058156387305,0.02686672291143823,0.28879058156387305,0.040192238056619846,0.28879058156387305,0.05,1658.833365741419
834,0.47356175690188496,0.28879058156387305,0.459750358346788,0.28879058156387305,0.3051303931108797,0.28879058156387305,0.01,363.3333244583703
224,0.2806765797140901,0.28879058156387305,0.01851688958761703,0.28879058156387305,0.037336330832046155,0.28879058156387305,0.01,10910.363989382928
7088,0.6919218661091727,0.28879058156387305,0.6304051421110077,0.28879058156387305,0.42694020002806016,0.28879058156387305,0.05,29.998836531850667
7394,0.2827251103103507,0.28879058156387305,0.02365982248454117,0.28879058156387305,0.03464357949173266,0.28879058156387305,0.05,1911.6714017591876
8960,0.2686566254533843,0.28879058156387305,0.025361577238018927,0.28879058156387305,0.04070976295681417,0.28879058156387305,0.05,1711.8279844855017
5680,0.2810734708221322,0.28879058156387305,0.020509041908387628,0.28879058156387305,0.035455369127961434,0.28879058156387305,0.02,5187.441829570313
3480,0.28220866039156206,0.28879058156387305,0.035175241292704724,0.28879058156387305,0.046247923196615005,0.28879058156387305,0.02,3303.617579196925
2381,0.27915891101664647,0.28879058156387305,0.017370411624368608,0.28879058156387305,0.035319365792720575,0.28879058156387305,0.01,11623.513435187971
6468,0.2810934848053224,0.28879058156387305,0.04362327818951712,0.28879058156387305,0.048033421697813695,0.28879058156387305,0.05,1144.7865935420855
6476,0.2799293110769217,0.28879058156387305,0.0410851408662548,0.28879058156387305,0.04494279030055878,0.28879058156387305,0.05,1224.5258747368257
1353,0.27949119485236024,0.28879058156387305,0.02617950343302944,0.28879058156387305,0.03852880480886995,0.28879058156387305,0.01,8581.340042107151
5421,0.2807603561758676,0.28879058156387305,0.01529151398652207,0.28879058156387305,0.033933322855270155,0.28879058156387305,0.02,6440.571388300234
5058,0.5569623384035944,0.28879058156387305,0.397571499984594,0.28879058156387305,0.2588155513101947,0.28879058156387305,0.02,246.53184100527508
4004,0.6393734783364102,0.28879058156387305,0.6605217949469949,0.28879058156387305,0.36161574965700816,0.28879058156387305,0.02,99.55246047404663
3594,0.2833584584938308,0.28879058156387305,0.10989869516968796,0.28879058156387305,0.07341355733105431,0.28879058156387305,0.02,1390.4525952662195
8254,0.2817478617487629,0.28879058156387305,0.018663118710440647,0.28879058156387305,0.03612343283797929,0.28879058156387305,0.05,2195.405289003706
541,0.2826486469099047,0.28879058156387305,0.12439082281261749,0.28879058156387305,0.07431193712991203,0.28879058156387305,0.01,2609.4353085596504
5153,0.28181676600230865,0.28879058156387305,0.02109206485861448,0.28879058156387305,0.036669464135708325,0.28879058156387305,0.02,5027.728916973915
2894,0.27949776385509767,0.28879058156387305,0.033627893184081575,0.28879058156387305,0.05144298591644928,0.28879058156387305,0.01,6484.670006486387
489,0.28404063934585133,0.28879058156387305,0.09226618015285991,0.28879058156387305,0.0710120102517877,0.28879058156387305,0.01,3088.8465317117975
5932,0.27911813699578897,0.28879058156387305,0.0259892901018862,0.28879058156387305,0.042560018796988335,0.28879058156387305,0.02,4138.1532781314645
4397,0.28100719990776035,0.28879058156387305,0.02475870755915987,0.28879058156387305,0.04118720189573456,0.28879058156387305,0.02,4326.845195896418
6721,0.30935303586679086,0.28879058156387305,0.202227036768084,0.28879058156387305,0.09359353823849166,0.28879058156387305,0.05,357.6241943609984
5657,0.2801442057226956,0.28879058156387305,0.020787226847273303,0.28879058156387305,0.035908394561717745,0.28879058156387305,0.02,5116.857438762828
6730,0.29764278187115506,0.28879058156387305,0.17939034979619167,0.28879058156387305,0.12194568627056881,0.28879058156387305,0.05,305.6946222781383
7053,0.6687926566582502,0.28879058156387305,0.6433110488713838,0.28879058156387305,0.32482610732513484,0.28879058156387305,0.05,49.72479154570624
8896,0.2806887414913537,0.28879058156387305,0.022167327308451057,0.28879058156387305,0.03910439361504024,0.28879058156387305,0.05,1899.1523218698492
7058,0.6516630675433432,0.28879058156387305,0.6232119138784176,0.28879058156387305,0.3906688070476064,0.28879058156387305,0.05,36.60050002482475
3484,0.2840165882479402,0.28879058156387305,0.07887958417740294,0.28879058156387305,0.06005690634723038,0.28879058156387305,0.02,1852.989816070895
8723,0.27935695015517326,0.28879058156387305,0.02196051001229252,0.28879058156387305,0.03624787993800465,0.28879058156387305,0.05,1967.4748955573157
4777,0.3419698606602634,0.28879058156387305,0.19850375512820911,0.28879058156387305,0.15339395555236196,0.28879058156387305,0.02,608.9794842095132
3812,0.5157396428431694,0.28879058156387305,0.2525270995358716,0.28879058156387305,0.2314330486339408,0.28879058156387305,0.02,379.66125689226567
2580,0.27971926783830964,0.28879058156387305,0.02102177918255256,0.28879058156387305,0.03521295216252111,0.28879058156387305,0.01,10235.569595225763
8851,0.2819985645353536,0.28879058156387305,0.020457878677907933,0.28879058156387305,0.03583767849624191,0.28879058156387305,0.05,2069.966462448402
2811,0.2760832135425839,0.28879058156387305,0.02445430023533693,0.28879058156387305,0.040533600876310014,0.28879058156387305,0.01,8778.889041132818
3000,0.28265034795662286,0.28879058156387305,0.03213220191645757,0.28879058156387305,0.04633626657381883,0.28879058156387305,0.01,6978.391340825136
2175,0.28133253775558914,0.28879058156387305,0.017267495475603866,0.28879058156387305,0.03588936332675741,0.28879058156387305,0.01,11608.596157814893
1060,0.2820413955432784,0.28879058156387305,0.01650095754797278,0.28879058156387305,0.03460011560674328,0.28879058156387305,0.01,12130.585365586843
7936,0.34994707714167295,0.28879058156387305,0.2399432966348508,0.28879058156387305,0.2286732481074251,0.28879058156387305,0.05,159.1396927063502
5315,0.2814521486860599,0.28879058156387305,0.015658148038641094,0.28879058156387305,0.034871443904719523,0.28879058156387305,0.02,6277.889058983376
2405,0.28260806499461405,0.28879058156387305,0.016917824919297397,0.28879058156387305,0.03515904435561354,0.28879058156387305,0.01,11857.201199764722
888,0.5161134510938462,0.28879058156387305,0.5573133954966452,0.28879058156387305,0.3447905288722415,0.28879058156387305,0.01,257.24879476453407
158,0.28202536623502494,0.28879058156387305,0.013954669469392675,0.28879058156387305,0.03598882048636772,0.28879058156387305,0.01,13522.58105818473
4008,0.5991599586087175,0.28879058156387305,0.5293024027906921,0.28879058156387305,0.3251246185695571,0.28879058156387305,0.02,147.5516009270313
1643,0.27664914386276346,0.28879058156387305,0.14615039377298988,0.28879058156387305,0.09031292266337085,0.28879058156387305,0.01,2108.083119928053
1666,0.3150814777164789,0.28879058156387305,0.12204810199261602,0.28879058156387305,0.08445677711113538,0.28879058156387305,0.01,2404.741356440629
5112,0.2808885985582184,0.28879058156387305,0.021148163040793873,0.28879058156387305,0.03611284536006544,0.28879058156387305,0.02,5048.348603585817
7107,0.6974542049482534,0.28879058156387305,0.5809059063221856,0.28879058156387305,0.43964824303072103,0.28879058156387305,0.05,31.887855509995468
2150,0.2817034412285374,0.28879058156387305,0.021475791021520023,0.28879058156387305,0.03592282839643894,0.28879058156387305,0.01,10016.211495100448
3170,0.2808753089895942,0.28879058156387305,0.02136153552533151,0.28879058156387305,0.0372175442499905,0.28879058156387305,0.02,4957.751379503884
5948,0.2839771342907735,0.28879058156387305,0.033466042490859285,0.28879058156387305,0.04988237364039527,0.28879058156387305,0.02,3294.9737817092746
3021,0.27959176239653416,0.28879058156387305,0.04301341186188328,0.28879058156387305,0.06722776807242674,0.28879058156387305,0.01,4937.271593067313
6920,0.5807116585707576,0.28879058156387305,0.4701938527884005,0.28879058156387305,0.3497124899113556,0.28879058156387305,0.05,59.615677182353615
8894,0.28337802596531725,0.28879058156387305,0.01750775828025964,0.28879058156387305,0.04216647009176841,0.28879058156387305,0.05,2183.325702033693
1087,0.28102292006169177,0.28879058156387305,0.01567673435381234,0.28879058156387305,0.034464706585143015,0.28879058156387305,0.01,12592.557913835595
7686,0.2780458724743095,0.28879058156387305,0.07781925725679988,0.28879058156387305,0.08569491000053621,0.28879058156387305,0.05,606.5486379646702
2735,0.2842650622218636,0.28879058156387305,0.02079799990383691,0.28879058156387305,0.035740956898214125,0.28879058156387305,0.01,10248.491268882564
234,0.28226397573902334,0.28879058156387305,0.01795287163659341,0.28879058156387305,0.0365069198919876,0.28879058156387305,0.01,11233.084740260376
1946,0.5402901590812106,0.28879058156387305,0.33954569883890445,0.28879058156387305,0.3334933402633402,0.28879058156387305,0.01,432.1141217368042
683,0.3269264993848006,0.28879058156387305,0.2846895516171958,0.28879058156387305,0.174979079892426,0.28879058156387305,0.01,891.8593909807837
1051,0.28122732157455826,0.28879058156387305,0.016338029256920798,0.28879058156387305,0.03603405056332135,0.28879058156387305,0.01,12054.179009782072
2731,0.2819985645353536,0.28879058156387305,0.020457878677907933,0.28879058156387305,0.03583767849624191,0.28879058156387305,0.01,10349.832312242008
8404,0.27786847536199566,0.28879058156387305,0.01841364711294316,0.28879058156387305,0.03520827175537022,0.28879058156387305,0.05,2235.878969915002
8227,0.2809402641132096,0.28879058156387305,0.021849082360593543,0.28879058156387305,0.0356866585715166,0.28879058156387305,0.05,1986.125291652332
146,0.2810889282771557,0.28879058156387305,0.014315697677724268,0.28879058156387305,0.03756760306434255,0.28879058156387305,0.01,13106.08965666466
7880,0.39894586499925033,0.28879058156387305,0.26406697332305684,0.28879058156387305,0.18662455572619588,0.28879058156387305,0.05,176.0675534899391
7541,0.2813018620628025,0.28879058156387305,0.04220689990984886,0.28879058156387305,0.04796008340276318,0.28879058156387305,0.05,1167.217474638206
3776,0.29879667735769755,0.28879058156387305,0.34888649844899416,0.28879058156387305,0.16225819917649767,0.28879058156387305,0.02,432.0494901450978
4727,0.2946424979530278,0.28879058156387305,0.1135199154333723,0.28879058156387305,0.09108468147828153,0.28879058156387305,0.02,1185.1475049074263
2972,0.2765199276724916,0.28879058156387305,0.032875474141067534,0.28879058156387305,0.07193825129929139,0.28879058156387305,0.01,5804.607186696629
561,0.29152319976290053,0.28879058156387305,0.08982479835769185,0.28879058156387305,0.08985110349906673,0.28879058156387305,0.01,2716.7229785185073
1928,0.6382035725377915,0.28879058156387305,0.37481763032173393,0.28879058156387305,0.34964651864418733,0.28879058156387305,0.01,373.91936792013377
2265,0.2825935568975344,0.28879058156387305,0.017855016101924973,0.28879058156387305,0.03525790691461987,0.28879058156387305,0.01,11411.674372146112
8153,0.5769239409142248,0.28879058156387305,0.3966916142294919,0.28879058156387305,0.31863030113283325,0.28879058156387305,0.05,78.4599330829691
4085,0.2816847628111965,0.28879058156387305,0.01816515345379719,0.28879058156387305,0.03460399976881285,0.28879058156387305,0.02,5676.419534410757
4953,0.512683938504026,0.28879058156387305,0.39137525317781646,0.28879058156387305,0.37124294579156647,0.28879058156387305,0.02,167.41225098059687
3131,0.28039334942184346,0.28879058156387305,0.022223915046633885,0.28879058156387305,0.037739252774796686,0.28879058156387305,0.02,4804.592757230981
3724,0.3450919181899223,0.28879058156387305,0.3448309823667241,0.28879058156387305,0.15170306786614435,0.28879058156387305,0.02,464.4257159379372
4508,0.28335304339286704,0.28879058156387305,0.06278710695676303,0.28879058156387305,0.0576705817553456,0.28879058156387305,0.02,2128.6689957679414
9035,0.2794350786855509,0.28879058156387305,0.034433913515602606,0.28879058156387305,0.049735154568976654,0.28879058156387305,0.05,1296.1339006706103
