# x-Amplitude, x-Frequency, y-Amplitude, y-Frequency, z-Amplitude, z-Frequency, Growth-rate, Estimated-Failure-Time
2.789226444733378107e-01,2.887905815638730500e-01,7.413077093892926628e-02,2.887905815638730500e-01,5.526354313650184980e-02,2.887905815638730500e-01,1.000000000000000021e-02,4.021870159385543047e+03
2.823873679894339794e-01,2.887905815638730500e-01,4.129420298298539654e-02,2.887905815638730500e-01,5.269175267534759177e-02,2.887905815638730500e-01,1.000000000000000021e-02,5.647268676912319279e+03
2.801515961046804337e-01,2.887905815638730500e-01,6.177191594891646292e-02,2.887905815638730500e-01,5.299855092358658759e-02,2.887905815638730500e-01,1.000000000000000021e-02,4.507983757168914053e+03
2.802902895214174905e-01,2.887905815638730500e-01,6.696622432241496059e-02,2.887905815638730500e-01,5.304912440370717491e-02,2.887905815638730500e-01,1.000000000000000021e-02,4.329669494556412246e+03
2.800382573863792746e-01,2.887905815638730500e-01,6.589962063623734656e-02,2.887905815638730500e-01,5.256170469077273144e-02,2.887905815638730500e-01,1.000000000000000021e-02,4.387979325232468909e+03
2.814665052897058484e-01,2.887905815638730500e-01,6.063064571650214618e-02,2.887905815638730500e-01,5.385167778259095789e-02,2.887905815638730500e-01,1.000000000000000021e-02,4.508796618627933640e+03
2.793779805210138689e-01,2.887905815638730500e-01,5.110502127971380121e-02,2.887905815638730500e-01,5.543416996762916965e-02,2.887905815638730500e-01,1.000000000000000021e-02,4.864974944987690833e+03
2.840134363018763652e-01,2.887905815638730500e-01,5.668388130677009390e-02,2.887905815638730500e-01,5.503579925830095337e-02,2.887905815638730500e-01,1.000000000000000021e-02,4.613636726741775419e+03
2.808716774614343215e-01,2.887905815638730500e-01,6.329754497608892916e-02,2.887905815638730500e-01,5.369105698344930205e-02,2.887905815638730500e-01,1.000000000000000021e-02,4.419286740857361110e+03
2.803509600482937403e-01,2.887905815638730500e-01,5.691984539683853789e-02,2.887905815638730500e-01,5.453050522414036594e-02,2.887905815638730500e-01,1.000000000000000021e-02,4.626969399170388897e+03
2.814177677404182676e-01,2.887905815638730500e-01,5.696452229238826992e-02,2.887905815638730500e-01,5.461491371411292955e-02,2.887905815638730500e-01,1.000000000000000021e-02,4.621072427540007993e+03
2.821179498011425757e-01,2.887905815638730500e-01,5.967651464353460056e-02,2.887905815638730500e-01,5.590726607517129687e-02,2.887905815638730500e-01,1.000000000000000021e-02,4.450128285352539024e+03
2.828434846341701392e-01,2.887905815638730500e-01,5.615807689015001047e-02,2.887905815638730500e-01,5.267514024660969324e-02,2.887905815638730500e-01,1.000000000000000021e-02,4.750763093030503114e+03
2.817543951742368935e-01,2.887905815638730500e-01,6.183354429433914057e-02,2.887905815638730500e-01,5.556886898255174179e-02,2.887905815638730500e-01,1.000000000000000021e-02,4.383539466299880587e+03
2.795488279353000594e-01,2.887905815638730500e-01,5.395402487303426614e-02,2.887905815638730500e-01,5.170688155361914673e-02,2.887905815638730500e-01,1.000000000000000021e-02,4.902371759189180011e+03
2.805993357084082818e-01,2.887905815638730500e-01,5.479236443155195702e-02,2.887905815638730500e-01,6.125664045636194932e-02,2.887905815638730500e-01,1.000000000000000021e-02,4.440567046428123831e+03
2.790516941356923630e-01,2.887905815638730500e-01,5.898951771289540069e-02,2.887905815638730500e-01,5.533143771853393789e-02,2.887905815638730500e-01,1.000000000000000021e-02,4.503510172922180573e+03
2.808647161891290600e-01,2.887905815638730500e-01,5.493262782718481840e-02,2.887905815638730500e-01,5.439126400443364956e-02,2.887905815638730500e-01,1.000000000000000021e-02,4.722519177044282515e+03
2.846889783605962010e-01,2.887905815638730500e-01,5.873612857517934716e-02,2.887905815638730500e-01,5.616512797101062132e-02,2.887905815638730500e-01,1.000000000000000021e-02,4.476191388812623700e+03
2.773646235553481887e-01,2.887905815638730500e-01,6.989800569401104224e-02,2.887905815638730500e-01,5.299723766386320312e-02,2.887905815638730500e-01,1.000000000000000021e-02,4.244565490701081217e+03
2.812666720391877595e-01,2.887905815638730500e-01,5.863169108937588830e-02,2.887905815638730500e-01,5.618775667349604902e-02,2.887905815638730500e-01,1.000000000000000021e-02,4.479433189328052322e+03
2.812932676051810299e-01,2.887905815638730500e-01,5.770710874753647024e-02,2.887905815638730500e-01,5.254424421380519267e-02,2.887905815638730500e-01,1.000000000000000021e-02,4.690465494924292216e+03
2.822086603915620606e-01,2.887905815638730500e-01,3.517524129270472449e-02,2.887905815638730500e-01,4.624792319661500534e-02,2.887905815638730500e-01,1.000000000000000021e-02,6.607235158393849815e+03
2.831598474360374484e-01,2.887905815638730500e-01,4.231098202594688745e-02,2.887905815638730500e-01,5.445785159185036195e-02,2.887905815638730500e-01,1.000000000000000021e-02,5.479629127643409447e+03
2.879628559380533193e-01,2.887905815638730500e-01,6.573212304497702552e-02,2.887905815638730500e-01,5.581641335664626336e-02,2.887905815638730500e-01,1.000000000000000021e-02,4.238079448675031017e+03
2.840579912623477088e-01,2.887905815638730500e-01,8.412962379566427118e-02,2.887905815638730500e-01,5.863466551452306552e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.651764775200685108e+03
2.840165882479401827e-01,2.887905815638730500e-01,7.887958417740295602e-02,2.887905815638730500e-01,6.005690634723037657e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.705979632141789807e+03
2.842112876013195844e-01,2.887905815638730500e-01,8.817993422542341753e-02,2.887905815638730500e-01,5.418582840558958807e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.771364172393777608e+03
2.832909514968665610e-01,2.887905815638730500e-01,8.397166188661506214e-02,2.887905815638730500e-01,5.734310769395045693e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.708673360864534516e+03
2.843452971300914345e-01,2.887905815638730500e-01,8.334393319252458854e-02,2.887905815638730500e-01,5.946411354758431717e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.634147504943207423e+03
2.792594206110154409e-01,2.887905815638730500e-01,8.875141012964243847e-02,2.887905815638730500e-01,6.062250407233273769e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.486813152415206787e+03
2.893580010989846296e-01,2.887905815638730500e-01,7.252510737668714513e-02,2.887905815638730500e-01,6.225456127867258493e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.779197184417005701e+03
2.903267428260786764e-01,2.887905815638730500e-01,8.552168380007492410e-02,2.887905815638730500e-01,6.243322192551013783e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.479407621333216412e+03
2.831978135508818051e-01,2.887905815638730500e-01,7.729514344381541169e-02,2.887905815638730500e-01,5.922729100676478453e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.775014452760751738e+03
2.766214192718994269e-01,2.887905815638730500e-01,9.134689047800148565e-02,2.887905815638730500e-01,5.892000000000000015e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.508722410396903797e+03
2.794249752616970728e-01,2.887905815638730500e-01,8.760073972290415012e-02,2.887905815638730500e-01,5.957445089969357066e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.548160698501850675e+03
2.851325726745367883e-01,2.887905815638730500e-01,8.551242248936699597e-02,2.887905815638730500e-01,5.789274220487401063e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.655454163915914251e+03
2.832287217073862218e-01,2.887905815638730500e-01,8.503180581405996030e-02,2.887905815638730500e-01,5.694060062907661812e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.705145298235228438e+03
2.814137366938579410e-01,2.887905815638730500e-01,8.974615757791527815e-02,2.887905815638730500e-01,5.932236003397032414e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.519942390442645774e+03
2.831364109400272833e-01,2.887905815638730500e-01,8.409592617957185878e-02,2.887905815638730500e-01,6.068899076438823148e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.571608976789578719e+03
2.817162288544981519e-01,2.887905815638730500e-01,8.892741309630006197e-02,2.887905815638730500e-01,6.098456198088168106e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.469980653739428817e+03
2.857439329189684907e-01,2.887905815638730500e-01,8.480861277016622790e-02,2.887905815638730500e-01,6.224402300622928347e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.499987678245909137e+03
2.816042073549328562e-01,2.887905815638730500e-01,9.472567550564102434e-02,2.887905815638730500e-01,6.026935539724977142e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.400857199193654196e+03
2.809105081694168726e-01,2.887905815638730500e-01,9.799312628955154925e-02,2.887905815638730500e-01,6.001070571156450623e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.361588709838990326e+03
2.841824653281760926e-01,2.887905815638730500e-01,9.664265724823589698e-02,2.887905815638730500e-01,6.168207519206856532e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.318338808612522826e+03
2.909295199872298787e-01,2.887905815638730500e-01,8.636784586870277503e-02,2.887905815638730500e-01,6.297426776072906351e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.444103878537902347e+03
2.803675416306246060e-01,2.887905815638730500e-01,9.774802709006459589e-02,2.887905815638730500e-01,6.469040114267340935e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.196408119922097285e+03
2.821968986363952991e-01,2.887905815638730500e-01,8.839367398179577562e-02,2.887905815638730500e-01,6.303168726918231823e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.404928815107752598e+03
2.833377489851996445e-01,2.887905815638730500e-01,9.429229448899840993e-02,2.887905815638730500e-01,6.092042022179426641e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.382824875888893530e+03
2.883731637999624731e-01,2.887905815638730500e-01,9.530172716168369695e-02,2.887905815638730500e-01,6.274136115832999738e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.300401390478663870e+03
2.783207847071432761e-01,2.887905815638730500e-01,9.043936311142400375e-02,2.887905815638730500e-01,6.224667059369521499e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.397114793934651516e+03
2.797437084189741130e-01,2.887905815638730500e-01,8.949453614606872609e-02,2.887905815638730500e-01,6.132249179542527406e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.447353561474470553e+03
2.815412268212241775e-01,2.887905815638730500e-01,8.867084300941317776e-02,2.887905815638730500e-01,6.031625983099415944e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.499971828910043769e+03
2.846569978061315731e-01,2.887905815638730500e-01,8.991027527485387361e-02,2.887905815638730500e-01,5.864893519920033604e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.544193012041679140e+03
2.764306148023405463e-01,2.887905815638730500e-01,8.881453935026628610e-02,2.887905815638730500e-01,6.017253858696672980e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.502961222866668322e+03
2.805316010719648423e-01,2.887905815638730500e-01,9.170862554852733661e-02,2.887905815638730500e-01,6.061723847223658701e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.436147997794450021e+03
2.831342239998548838e-01,2.887905815638730500e-01,9.000607979464497754e-02,2.887905815638730500e-01,6.342037527482788373e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.362942936163814920e+03
2.850615961507266261e-01,2.887905815638730500e-01,9.096732600225203302e-02,2.887905815638730500e-01,6.505274167934815832e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.291114046537414652e+03
2.794987971351576284e-01,2.887905815638730500e-01,8.609624382050588831e-02,2.887905815638730500e-01,6.040680756338643459e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.543706779909093711e+03
2.896526830533424079e-01,2.887905815638730500e-01,9.178615146088216215e-02,2.887905815638730500e-01,6.093470603851306594e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.422825802705285241e+03
2.823952350872797612e-01,2.887905815638730500e-01,8.861985330613000866e-02,2.887905815638730500e-01,6.111365150275346186e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.470595307670643706e+03
2.810117435268497665e-01,2.887905815638730500e-01,8.551910195973763673e-02,2.887905815638730500e-01,6.550897343112620230e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.374172955085757621e+03
2.842301855890749795e-01,2.887905815638730500e-01,8.745203027946234220e-02,2.887905815638730500e-01,6.503736772041131264e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.353486286703448968e+03
2.827441727074140876e-01,2.887905815638730500e-01,9.084132099435807128e-02,2.887905815638730500e-01,5.879236685148846869e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.522410384297552810e+03
2.829627084970738893e-01,2.887905815638730500e-01,9.135929071528522960e-02,2.887905815638730500e-01,6.189512420215342869e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.394301802700076678e+03
2.848270436598322464e-01,2.887905815638730500e-01,9.184770873571097838e-02,2.887905815638730500e-01,6.124367069338676473e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.410212808357281574e+03
2.818612566494373972e-01,2.887905815638730500e-01,9.069557872355189787e-02,2.887905815638730500e-01,6.254634121993069007e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.381965772419802761e+03
2.870720690001031805e-01,2.887905815638730500e-01,9.288210161274344789e-02,2.887905815638730500e-01,6.482519263372843454e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.266941376239318743e+03
2.808635910900521004e-01,2.887905815638730500e-01,8.626144445811233241e-02,2.887905815638730500e-01,5.902745124092687729e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.594750880889700966e+03
2.864684080313220083e-01,2.887905815638730500e-01,9.486391937928771723e-02,2.887905815638730500e-01,6.341527891604671618e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.283468045717720088e+03
2.761646581298917713e-01,2.887905815638730500e-01,9.410679040324348987e-02,2.887905815638730500e-01,6.069531777657975746e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.394274571748720518e+03
2.856840380560314308e-01,2.887905815638730500e-01,8.653145555230189190e-02,2.887905815638730500e-01,6.233780233534063492e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.463737050196934433e+03
2.815358108660423464e-01,2.887905815638730500e-01,9.196311434482849767e-02,2.887905815638730500e-01,6.166115146508374667e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.392822819234741473e+03
2.901266868111239128e-01,2.887905815638730500e-01,9.279023224456332819e-02,2.887905815638730500e-01,5.981987629542542123e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.449138733988997956e+03
2.856346785668714694e-01,2.887905815638730500e-01,8.878488159591135798e-02,2.887905815638730500e-01,6.001599786723536833e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.509556397957797344e+03
2.835564479958091466e-01,2.887905815638730500e-01,8.338257851613849192e-02,2.887905815638730500e-01,5.763923663616651177e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.707908812036453128e+03
2.833471058613445392e-01,2.887905815638730500e-01,8.531803091961276397e-02,2.887905815638730500e-01,5.818094533436183463e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.647205357371848550e+03
2.767025406460880133e-01,2.887905815638730500e-01,8.969872239892828780e-02,2.887905815638730500e-01,5.918326790571809548e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.526313764259259187e+03
2.856579353002468014e-01,2.887905815638730500e-01,8.798145259087281067e-02,2.887905815638730500e-01,6.368840396806940696e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.389446832618092230e+03
2.823720326094636413e-01,2.887905815638730500e-01,9.034468218993300936e-02,2.887905815638730500e-01,6.353834747615016987e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.353014600463858187e+03
2.822684651178732351e-01,2.887905815638730500e-01,8.571506285361983613e-02,2.887905815638730500e-01,5.766951360987883357e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.660944340030175226e+03
2.844825084253863601e-01,2.887905815638730500e-01,8.615265521154875927e-02,2.887905815638730500e-01,6.116136035112364894e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.514049378367882127e+03
2.767152008835077059e-01,2.887905815638730500e-01,7.619668234247473082e-02,2.887905815638730500e-01,5.986236213181033577e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.776048561224245532e+03
2.857613017887482010e-01,2.887905815638730500e-01,9.388112483348290405e-02,2.887905815638730500e-01,6.620024169140170667e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.206043482114460403e+03
2.915108203823659205e-01,2.887905815638730500e-01,8.016976986370859259e-02,2.887905815638730500e-01,6.526688593766366564e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.491332907267361406e+03
2.888273421959908216e-01,2.887905815638730500e-01,1.080161025032842087e-01,2.887905815638730500e-01,7.362400695425372343e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.797656712417236122e+03
2.788196894051781505e-01,2.887905815638730500e-01,8.676144765966045669e-02,2.887905815638730500e-01,6.639016794676753930e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.322365900805206820e+03
2.794718103852336100e-01,2.887905815638730500e-01,1.027633942607969614e-01,2.887905815638730500e-01,7.323357699853257075e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.874044229371998881e+03
2.833956414626025433e-01,2.887905815638730500e-01,1.067060935467136346e-01,2.887905815638730500e-01,7.482696840043702446e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.782998233335330951e+03
2.841527955167782449e-01,2.887905815638730500e-01,1.017187416359443680e-01,2.887905815638730500e-01,7.161641152696776591e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.931203386006513938e+03
2.845119948262287424e-01,2.887905815638730500e-01,1.054739019852778542e-01,2.887905815638730500e-01,7.063707808226499241e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.909304504361390173e+03
2.840406393458513312e-01,2.887905815638730500e-01,9.226618015285990848e-02,2.887905815638730500e-01,7.101201025178770221e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.088846531711797979e+03
2.814749978239630690e-01,2.887905815638730500e-01,1.046899345687062749e-01,2.887905815638730500e-01,6.788209778726642107e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.999681766744253764e+03
2.760442920982065784e-01,2.887905815638730500e-01,1.064268687879146302e-01,2.887905815638730500e-01,7.125744873344820596e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.880164169369077172e+03
2.797557162954852350e-01,2.887905815638730500e-01,1.048623249789932960e-01,2.887905815638730500e-01,7.124987017532032063e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.899999743849025435e+03
2.681563812404992864e-01,2.887905815638730500e-01,1.045049587340237118e-01,2.887905815638730500e-01,6.556347763808750839e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.074984524681058247e+03
2.889082816396926767e-01,2.887905815638730500e-01,1.041586328635317749e-01,2.887905815638730500e-01,7.378869290074191456e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.841413325513700329e+03
2.847399627730537452e-01,2.887905815638730500e-01,8.997083082866356996e-02,2.887905815638730500e-01,6.709953204009697081e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.242512580597285250e+03
2.922528494300782320e-01,2.887905815638730500e-01,1.035122949219076938e-01,2.887905815638730500e-01,7.299848765556721242e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.870344291064589015e+03
2.879163878628655526e-01,2.887905815638730500e-01,1.079135579989836113e-01,2.887905815638730500e-01,7.202188556265380626e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.841188247322285406e+03
2.814243201999429012e-01,2.887905815638730500e-01,1.243304564457156647e-01,2.887905815638730500e-01,7.007077564862543295e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.724011297729240141e+03
2.794916671387538964e-01,2.887905815638730500e-01,1.001525556338928313e-01,2.887905815638730500e-01,7.479449177579858277e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.869663066255393460e+03
2.784558593386032288e-01,2.887905815638730500e-01,1.157187486970024104e-01,2.887905815638730500e-01,6.672962760273730420e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.907848483071669762e+03
2.735068935145876790e-01,2.887905815638730500e-01,9.827474955450152261e-02,2.887905815638730500e-01,7.247518747819835239e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.956273119688469706e+03
2.811926627776763499e-01,2.887905815638730500e-01,1.102832933857164077e-01,2.887905815638730500e-01,7.007569621487895473e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.867297505113428542e+03
2.818348225468244039e-01,2.887905815638730500e-01,1.119738898136525274e-01,2.887905815638730500e-01,7.434265531980950581e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.733463383414511554e+03
2.852826808623334376e-01,2.887905815638730500e-01,1.082469620820833839e-01,2.887905815638730500e-01,7.178581475472713136e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.843584863272654729e+03
2.816644982954011334e-01,2.887905815638730500e-01,1.015502082715737248e-01,2.887905815638730500e-01,6.646579872385496857e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.084974850895046075e+03
2.897896892575717587e-01,2.887905815638730500e-01,1.058113793502381272e-01,2.887905815638730500e-01,6.986956991423376451e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.926842640896039939e+03
2.754339006004889456e-01,2.887905815638730500e-01,1.090805867237612664e-01,2.887905815638730500e-01,6.652915150518605436e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.987795457233483376e+03
2.799799164225891257e-01,2.887905815638730500e-01,1.026999591041788118e-01,2.887905815638730500e-01,7.098565488885763552e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.935423773777969927e+03
2.755377897857206326e-01,2.887905815638730500e-01,1.155095286112795133e-01,2.887905815638730500e-01,7.042664268584723775e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.799905276224367299e+03
2.828831306387852296e-01,2.887905815638730500e-01,1.004766241471119481e-01,2.887905815638730500e-01,6.790924532050109097e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.054933879295851511e+03
2.859841170414887945e-01,2.887905815638730500e-01,1.033054732335126485e-01,2.887905815638730500e-01,7.539308191074298171e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.812138394377449913e+03
2.851400049098687939e-01,2.887905815638730500e-01,1.061777076414818777e-01,2.887905815638730500e-01,7.238021829201678192e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.852774337850812117e+03
2.826541773970446814e-01,2.887905815638730500e-01,1.088736368456569847e-01,2.887905815638730500e-01,7.138639646319178134e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.847052365435994943e+03
2.728321652591571000e-01,2.887905815638730500e-01,1.149050251294520125e-01,2.887905815638730500e-01,6.686307202036113895e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.912228944959516411e+03
2.812916578926576983e-01,2.887905815638730500e-01,1.027184735089068518e-01,2.887905815638730500e-01,7.484645616193194573e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.833444645164649955e+03
2.895693823593924465e-01,2.887905815638730500e-01,1.019206907354929664e-01,2.887905815638730500e-01,6.913389906550908293e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.998672816871813211e+03
2.758243325016848102e-01,2.887905815638730500e-01,1.017624292162878780e-01,2.887905815638730500e-01,7.199817775471820114e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.920246979078538061e+03
2.886824719306664289e-01,2.887905815638730500e-01,1.045108606796441991e-01,2.887905815638730500e-01,7.235795464218154616e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.874398978896791959e+03
2.826626965129994118e-01,2.887905815638730500e-01,1.248470103767006650e-01,2.887905815638730500e-01,6.872798556628878508e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.758388375925839227e+03
2.842925591710061539e-01,2.887905815638730500e-01,1.014453705202953138e-01,2.887905815638730500e-01,7.501412133725222919e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.846368387488466851e+03
2.856495447221997774e-01,2.887905815638730500e-01,1.064337991429414321e-01,2.887905815638730500e-01,6.985203790871101492e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.919608074340774692e+03
2.872939706990036424e-01,2.887905815638730500e-01,1.036150259373610216e-01,2.887905815638730500e-01,7.401279889316442206e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.842720113079121802e+03
2.853050633970591887e-01,2.887905815638730500e-01,1.119494314411645375e-01,2.887905815638730500e-01,7.024922490675609976e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.843469186875585365e+03
2.871611533616621470e-01,2.887905815638730500e-01,1.010025108598791160e-01,2.887905815638730500e-01,7.385309742996566673e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.881759244563872016e+03
2.912330365875409610e-01,2.887905815638730500e-01,1.114493176291358051e-01,2.887905815638730500e-01,7.377675514686181379e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.753793040891398960e+03
2.859034494370433777e-01,2.887905815638730500e-01,1.049012259222932009e-01,2.887905815638730500e-01,7.314220669353638238e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.848668309994074662e+03
2.936819286234683690e-01,2.887905815638730500e-01,1.051225494363602214e-01,2.887905815638730500e-01,7.339629418437962349e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.839232215812615323e+03
2.786233759037457514e-01,2.887905815638730500e-01,1.132918637855340471e-01,2.887905815638730500e-01,7.332760462472505403e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.744986343365696939e+03
2.906822044776735114e-01,2.887905815638730500e-01,1.123696115504543430e-01,2.887905815638730500e-01,7.431737347350214629e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.729700978460930401e+03
2.824088100608760921e-01,2.887905815638730500e-01,1.094779027932121090e-01,2.887905815638730500e-01,7.163360105425385649e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.833186965082131792e+03
2.839095320696365388e-01,2.887905815638730500e-01,1.090515914601891678e-01,2.887905815638730500e-01,7.224564761977014804e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.821629027447807857e+03
2.845239364271484606e-01,2.887905815638730500e-01,1.036183535866112837e-01,2.887905815638730500e-01,6.920368776300869773e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.974125568933140130e+03
2.867234709611335974e-01,2.887905815638730500e-01,1.014975073585553667e-01,2.887905815638730500e-01,7.034577457104300435e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.969513505517460999e+03
2.833584584938307893e-01,2.887905815638730500e-01,1.098986951696879766e-01,2.887905815638730500e-01,7.341355733105432713e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.780905190532439519e+03
2.776496843146054050e-01,2.887905815638730500e-01,1.137371707050953695e-01,2.887905815638730500e-01,6.840084210007944809e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.877666486006864943e+03
2.891958533589304992e-01,2.887905815638730500e-01,1.054416615954054393e-01,2.887905815638730500e-01,7.252600085486582415e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.858090623277995292e+03
2.834811796222105884e-01,2.887905815638730500e-01,1.128282943237200464e-01,2.887905815638730500e-01,7.040094317550014968e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.829433229793110058e+03
2.847338181530251755e-01,2.887905815638730500e-01,1.015983543173805403e-01,2.887905815638730500e-01,7.145916876090850633e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.937135844578226624e+03
2.846058804733310188e-01,2.887905815638730500e-01,1.141527397831519491e-01,2.887905815638730500e-01,7.267123777671603835e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.752911299516153122e+03
2.868557017038357859e-01,2.887905815638730500e-01,9.343187464671785791e-02,2.887905815638730500e-01,7.267618041697018749e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.024771270934739732e+03
2.826486469099047105e-01,2.887905815638730500e-01,1.243908228126174992e-01,2.887905815638730500e-01,7.431193712991204792e-02,2.887905815638730500e-01,1.000000000000000021e-02,2.609435308559650366e+03
2.962974667458364020e-01,2.887905815638730500e-01,7.394959364323783202e-02,2.887905815638730500e-01,7.980097242515282741e-02,2.887905815638730500e-01,1.000000000000000021e-02,3.247546051212312705e+03
